iShares Russell 3000 ETF
Fund Holdings as of,"Jul 24, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"46,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"OWL","BLUE OWL CAPITAL INC CLASS A","Financials","Equity","1,562,699.25","0.01","1,562,699.25","165,365.00","9.45","United States","NYSE","USD","1.00","USD","-"
"VSXY","VICTORIA S SECRET","Consumer Discretionary","Equity","1,562,719.20","0.01","1,562,719.20","18,704.00","83.55","United States","NYSE","USD","1.00","USD","-"
"MRCY","MERCURY SYSTEMS INC","Industrials","Equity","1,558,447.57","0.01","1,558,447.57","15,091.00","103.27","United States","NASDAQ","USD","1.00","USD","-"
"RDN","RADIAN GROUP INC","Financials","Equity","1,552,073.68","0.01","1,552,073.68","40,126.00","38.68","United States","NYSE","USD","1.00","USD","-"
"SON","SONOCO PRODUCTS","Materials","Equity","1,542,046.86","0.01","1,542,046.86","26,482.00","58.23","United States","NYSE","USD","1.00","USD","-"
"STWD","STARWOOD PROPERTY TRUST REIT INC","Financials","Equity","1,542,389.80","0.01","1,542,389.80","93,365.00","16.52","United States","NYSE","USD","1.00","USD","-"
"BIPC","BROOKFIELD INFRASTRUCTURE CORP CLA","Utilities","Equity","1,542,748.76","0.01","1,542,748.76","37,121.00","41.56","Canada","NYSE","USD","1.00","USD","-"
"ALGM","ALLEGRO MICROSYSTEMS INC","Information Technology","Equity","1,540,347.92","0.01","1,540,347.92","33,464.00","46.03","United States","NASDAQ","USD","1.00","USD","-"
"LTH","LIFE TIME GROUP HOLDINGS INC","Consumer Discretionary","Equity","1,541,235.30","0.01","1,541,235.30","36,410.00","42.33","United States","NYSE","USD","1.00","USD","-"
"BC","BRUNSWICK CORP","Consumer Discretionary","Equity","1,533,984.48","0.01","1,533,984.48","19,194.00","79.92","United States","NYSE","USD","1.00","USD","-"
"BKH","BLACK HILLS CORP","Utilities","Equity","1,535,163.10","0.01","1,535,163.10","20,390.00","75.29","United States","NYSE","USD","1.00","USD","-"
"OKLO","OKLO INC CLASS A","Utilities","Equity","1,535,577.75","0.01","1,535,577.75","38,151.00","40.25","United States","NYSE","USD","1.00","USD","-"
"SIRI","SIRIUSXM HOLDINGS INC","Communication","Equity","1,533,478.20","0.01","1,533,478.20","51,459.00","29.80","United States","NASDAQ","USD","1.00","USD","-"
"ENVA","ENOVA INTERNATIONAL INC","Financials","Equity","1,531,103.31","0.01","1,531,103.31","6,453.00","237.27","United States","NYSE","USD","1.00","USD","-"
"PCTY","PAYLOCITY HOLDING CORP","Industrials","Equity","1,531,676.29","0.01","1,531,676.29","12,227.00","125.27","United States","NASDAQ","USD","1.00","USD","-"
"ALK","ALASKA AIR GROUP INC","Industrials","Equity","1,528,840.46","0.01","1,528,840.46","33,142.00","46.13","United States","NYSE","USD","1.00","USD","-"
"ESTC","ELASTIC NV","Information Technology","Equity","1,528,907.40","0.01","1,528,907.40","26,055.00","58.68","United States","NYSE","USD","1.00","USD","-"
"LQDA","LIQUIDIA CORP","Health Care","Equity","1,524,110.94","0.01","1,524,110.94","17,677.00","86.22","United States","NASDAQ","USD","1.00","USD","-"
"CHDN","CHURCHILL DOWNS INC","Consumer Discretionary","Equity","1,524,476.00","0.01","1,524,476.00","17,624.00","86.50","United States","NASDAQ","USD","1.00","USD","-"
"AVAV","AEROVIRONMENT INC","Industrials","Equity","1,522,908.86","0.01","1,522,908.86","10,186.00","149.51","United States","NASDAQ","USD","1.00","USD","-"
"NXST","NEXSTAR MEDIA GROUP INC","Communication","Equity","1,523,856.03","0.01","1,523,856.03","8,313.00","183.31","United States","NASDAQ","USD","1.00","USD","-"
"FND","FLOOR DECOR HOLDINGS INC CLASS A","Consumer Discretionary","Equity","1,520,748.75","0.01","1,520,748.75","28,293.00","53.75","United States","NYSE","USD","1.00","USD","-"
"HRB","H&R BLOCK INC","Consumer Discretionary","Equity","1,518,100.23","0.01","1,518,100.23","37,181.00","40.83","United States","NYSE","USD","1.00","USD","-"
"GTX","GARRETT MOTION","Consumer Discretionary","Equity","1,509,486.55","0.01","1,509,486.55","47,905.00","31.51","United States","NASDAQ","USD","1.00","USD","-"
"MUR","MURPHY OIL CORP","Energy","Equity","1,504,677.45","0.01","1,504,677.45","38,631.00","38.95","United States","NYSE","USD","1.00","USD","-"
"PRMB","PRIMO BRANDS CLASS A CORP","Consumer Staples","Equity","1,504,442.50","0.01","1,504,442.50","66,275.00","22.70","United States","NYSE","USD","1.00","USD","-"
"MTN","VAIL RESORTS INC","Consumer Discretionary","Equity","1,502,518.92","0.01","1,502,518.92","10,311.00","145.72","United States","NYSE","USD","1.00","USD","-"
"OZK","BANK OZK","Financials","Equity","1,498,626.08","0.01","1,498,626.08","29,776.00","50.33","United States","NASDAQ","USD","1.00","USD","-"
"PL","PLANET LABS CLASS A","Industrials","Equity","1,495,538.20","0.01","1,495,538.20","73,060.00","20.47","United States","NYSE","USD","1.00","USD","-"
"APGE","APOGEE THERAPEUTICS INC","Health Care","Equity","1,494,670.68","0.01","1,494,670.68","11,131.00","134.28","United States","NASDAQ","USD","1.00","USD","-"
"WH","WYNDHAM HOTELS RESORTS INC","Consumer Discretionary","Equity","1,491,335.46","0.01","1,491,335.46","20,282.00","73.53","United States","NYSE","USD","1.00","USD","-"
"TXNM","TXNM ENERGY INC","Utilities","Equity","1,492,120.00","0.01","1,492,120.00","25,550.00","58.40","United States","NYSE","USD","1.00","USD","-"
"DFTX","DEFINIUM THERAPEUTICS INC","Health Care","Equity","1,487,595.03","0.01","1,487,595.03","34,459.00","43.17","United States","NASDAQ","USD","1.00","USD","-"
"PECO","PHILLIPS EDISON AND COMPANY INC","Real Estate","Equity","1,486,157.73","0.01","1,486,157.73","34,141.00","43.53","United States","NASDAQ","USD","1.00","USD","-"
"ABCB","AMERIS BANCORP","Financials","Equity","1,478,952.34","0.01","1,478,952.34","16,858.00","87.73","United States","NYSE","USD","1.00","USD","-"
"NE","NOBLE CORPORATION PLC","Energy","Equity","1,471,834.98","0.01","1,471,834.98","34,023.00","43.26","United States","NYSE","USD","1.00","USD","-"
"CNO","CNO FINANCIAL GROUP INC","Financials","Equity","1,472,820.87","0.01","1,472,820.87","27,669.00","53.23","United States","NYSE","USD","1.00","USD","-"
"SXT","SENSIENT TECHNOLOGIES CORP","Materials","Equity","1,471,144.37","0.01","1,471,144.37","11,603.00","126.79","United States","NYSE","USD","1.00","USD","-"
"LYFT","LYFT INC CLASS A","Industrials","Equity","1,469,586.40","0.01","1,469,586.40","103,492.00","14.20","United States","NASDAQ","USD","1.00","USD","-"
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Financials","Equity","1,466,145.20","0.01","1,466,145.20","664.00","2,208.05","United States","NYSE","USD","1.00","USD","-"
"KGS","KODIAK GAS SERVICES INC","Energy","Equity","1,464,947.68","0.01","1,464,947.68","24,796.00","59.08","United States","NYSE","USD","1.00","USD","-"
"FTDR","FRONTDOOR INC","Consumer Discretionary","Equity","1,465,187.55","0.01","1,465,187.55","20,495.00","71.49","United States","NASDAQ","USD","1.00","USD","-"
"PCOR","PROCORE TECHNOLOGIES INC","Information Technology","Equity","1,461,702.24","0.01","1,461,702.24","34,128.00","42.83","United States","NYSE","USD","1.00","USD","-"
"UFPI","UFP INDUSTRIES INC","Industrials","Equity","1,458,836.66","0.01","1,458,836.66","16,589.00","87.94","United States","NASDAQ","USD","1.00","USD","-"
"CHYM","CHIME FINANCIAL INC CLASS A","Financials","Equity","1,459,058.80","0.01","1,459,058.80","70,520.00","20.69","United States","NASDAQ","USD","1.00","USD","-"
"GNTX","GENTEX CORP","Consumer Discretionary","Equity","1,459,188.00","0.01","1,459,188.00","63,720.00","22.90","United States","NASDAQ","USD","1.00","USD","-"
"AN","AUTONATION INC","Consumer Discretionary","Equity","1,455,802.74","0.01","1,455,802.74","6,993.00","208.18","United States","NYSE","USD","1.00","USD","-"
"MTH","MERITAGE CORP","Consumer Discretionary","Equity","1,452,580.40","0.01","1,452,580.40","19,912.00","72.95","United States","NYSE","USD","1.00","USD","-"
"RLI","RLI CORP","Financials","Equity","1,450,723.68","0.01","1,450,723.68","23,429.00","61.92","United States","NYSE","USD","1.00","USD","-"
"BCO","BRINKS","Industrials","Equity","1,445,090.00","0.01","1,445,090.00","11,845.00","122.00","United States","NYSE","USD","1.00","USD","-"
"SBRA","SABRA HEALTH CARE REIT INC","Real Estate","Equity","1,434,326.92","0.01","1,434,326.92","64,147.00","22.36","United States","NASDAQ","USD","1.00","USD","-"
"RYTM","RHYTHM PHARMACEUTICALS INC","Health Care","Equity","1,432,667.20","0.01","1,432,667.20","14,032.00","102.10","United States","NASDAQ","USD","1.00","USD","-"
"MIRM","MIRUM PHARMACEUTICALS INC","Health Care","Equity","1,421,804.37","0.01","1,421,804.37","12,579.00","113.03","United States","NASDAQ","USD","1.00","USD","-"
"TXG","10X GENOMICS INC CLASS A","Health Care","Equity","1,419,008.36","0.01","1,419,008.36","30,668.00","46.27","United States","NASDAQ","USD","1.00","USD","-"
"VSEC","VSE CORP","Industrials","Equity","1,416,990.42","0.01","1,416,990.42","7,251.00","195.42","United States","NASDAQ","USD","1.00","USD","-"
"SRRK","SCHOLAR ROCK HOLDING CORP","Health Care","Equity","1,411,508.70","0.01","1,411,508.70","29,610.00","47.67","United States","NASDAQ","USD","1.00","USD","-"
"NOVT","NOVANTA INC","Information Technology","Equity","1,411,012.26","0.01","1,411,012.26","9,969.00","141.54","United States","NASDAQ","USD","1.00","USD","-"
"CUZ","COUSINS PROPERTIES REIT INC","Real Estate","Equity","1,407,848.50","0.01","1,407,848.50","43,790.00","32.15","United States","NYSE","USD","1.00","USD","-"
"VRNS","VARONIS SYSTEMS INC","Information Technology","Equity","1,403,714.86","0.01","1,403,714.86","30,689.00","45.74","United States","NASDAQ","USD","1.00","USD","-"
"CE","CELANESE CORP","Materials","Equity","1,403,161.03","0.01","1,403,161.03","30,221.00","46.43","United States","NYSE","USD","1.00","USD","-"
"HRI","HERC HOLDINGS INC","Industrials","Equity","1,399,899.90","0.01","1,399,899.90","8,610.00","162.59","United States","NYSE","USD","1.00","USD","-"
"RITM","RITHM CAPITAL CORP","Financials","Equity","1,401,260.64","0.01","1,401,260.64","153,647.00","9.12","United States","NYSE","USD","1.00","USD","-"
"GVA","GRANITE CONSTRUCTION INC","Industrials","Equity","1,397,798.10","0.01","1,397,798.10","11,230.00","124.47","United States","NYSE","USD","1.00","USD","-"
"QLYS","QUALYS INC","Information Technology","Equity","1,395,559.48","0.01","1,395,559.48","10,151.00","137.48","United States","NASDAQ","USD","1.00","USD","-"
"IBP","INSTALLED BUILDING PRODUCTS INC","Consumer Discretionary","Equity","1,392,099.03","0.01","1,392,099.03","6,121.00","227.43","United States","NYSE","USD","1.00","USD","-"
"Z","ZILLOW GROUP INC CLASS C","Real Estate","Equity","1,393,028.12","0.01","1,393,028.12","45,287.00","30.76","United States","NASDAQ","USD","1.00","USD","-"
"VSNT","VERSANT MEDIA GROUP INC","Communication","Equity","1,391,318.50","0.01","1,391,318.50","39,325.00","35.38","United States","NASDAQ","USD","1.00","USD","-"
"EBC","EASTERN BANKSHARES INC","Financials","Equity","1,391,954.52","0.01","1,391,954.52","60,731.00","22.92","United States","NASDAQ","USD","1.00","USD","-"
"PSMT","PRICESMART INC","Consumer Staples","Equity","1,391,957.76","0.01","1,391,957.76","7,474.00","186.24","United States","NASDAQ","USD","1.00","USD","-"
"TWST","TWIST BIOSCIENCE CORP","Health Care","Equity","1,384,200.18","0.01","1,384,200.18","15,334.00","90.27","United States","NASDAQ","USD","1.00","USD","-"
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL","Industrials","Equity","1,385,281.58","0.01","1,385,281.58","11,642.00","118.99","United States","NASDAQ","USD","1.00","USD","-"
"PIPR","PIPER SANDLER COMPANIES","Financials","Equity","1,376,620.28","0.01","1,376,620.28","18,092.00","76.09","United States","NYSE","USD","1.00","USD","-"
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Information Technology","Equity","1,376,669.38","0.01","1,376,669.38","13,586.00","101.33","United States","NASDAQ","USD","1.00","USD","-"
"KBR","KBR INC","Industrials","Equity","1,366,853.16","0.01","1,366,853.16","37,012.00","36.93","United States","NYSE","USD","1.00","USD","-"
"AX","AXOS FINANCIAL INC","Financials","Equity","1,364,810.86","0.01","1,364,810.86","14,242.00","95.83","United States","NYSE","USD","1.00","USD","-"
"G","GENPACT LTD","Industrials","Equity","1,363,654.98","0.01","1,363,654.98","43,623.00","31.26","United States","NYSE","USD","1.00","USD","-"
"EPAM","EPAM SYSTEMS INC","Information Technology","Equity","1,364,731.65","0.01","1,364,731.65","15,189.00","89.85","United States","NYSE","USD","1.00","USD","-"
"OGS","ONE GAS INC","Utilities","Equity","1,359,990.64","0.01","1,359,990.64","16,888.00","80.53","United States","NYSE","USD","1.00","USD","-"
"SLM","SLM CORP","Financials","Equity","1,359,997.10","0.01","1,359,997.10","55,990.00","24.29","United States","NASDAQ","USD","1.00","USD","-"
"CGON","CG ONCOLOGY INC","Health Care","Equity","1,354,512.80","0.01","1,354,512.80","19,540.00","69.32","United States","NASDAQ","USD","1.00","USD","-"
"BEPC","BROOKFIELD RENEWABLE SUBORDINATE V","Utilities","Equity","1,348,543.07","0.01","1,348,543.07","40,219.00","33.53","Canada","NYSE","USD","1.00","USD","-"
"BCPC","BALCHEM CORP","Materials","Equity","1,348,880.85","0.01","1,348,880.85","8,285.00","162.81","United States","NASDAQ","USD","1.00","USD","-"
"VVV","VALVOLINE INC","Consumer Discretionary","Equity","1,349,223.76","0.01","1,349,223.76","34,631.00","38.96","United States","NYSE","USD","1.00","USD","-"
"ASB","ASSOCIATED BANCORP","Financials","Equity","1,343,932.20","0.01","1,343,932.20","43,620.00","30.81","United States","NYSE","USD","1.00","USD","-"
"VICR","VICOR CORP","Industrials","Equity","1,342,445.62","0.01","1,342,445.62","6,362.00","211.01","United States","NASDAQ","USD","1.00","USD","-"
"BSY","BENTLEY SYSTEMS INC CLASS B","Information Technology","Equity","1,339,681.00","0.01","1,339,681.00","42,665.00","31.40","United States","NASDAQ","USD","1.00","USD","-"
"ENPH","ENPHASE ENERGY INC","Information Technology","Equity","1,340,173.90","0.01","1,340,173.90","36,517.00","36.70","United States","NASDAQ","USD","1.00","USD","-"
"VNT","VONTIER CORP","Information Technology","Equity","1,337,452.56","0.01","1,337,452.56","43,452.00","30.78","United States","NYSE","USD","1.00","USD","-"
"EPR","EPR PROPERTIES REIT","Real Estate","Equity","1,334,130.00","0.01","1,334,130.00","21,000.00","63.53","United States","NYSE","USD","1.00","USD","-"
"CHWY","CHEWY INC CLASS A","Consumer Discretionary","Equity","1,330,868.00","0.01","1,330,868.00","63,800.00","20.86","United States","NYSE","USD","1.00","USD","-"
"LAUR","LAUREATE EDUCATION INC","Consumer Discretionary","Equity","1,327,967.00","0.01","1,327,967.00","35,891.00","37.00","United States","NASDAQ","USD","1.00","USD","-"
"WSC","WILLSCOT HOLDINGS CORP CLASS A","Industrials","Equity","1,326,272.00","0.01","1,326,272.00","50,048.00","26.50","United States","NASDAQ","USD","1.00","USD","-"
"OII","OCEANEERING INTERNATIONAL INC","Energy","Equity","1,327,425.02","0.01","1,327,425.02","25,174.00","52.73","United States","NYSE","USD","1.00","USD","-"
"SR","SPIRE INC","Utilities","Equity","1,327,816.32","0.01","1,327,816.32","15,944.00","83.28","United States","NYSE","USD","1.00","USD","-"
"INDV","INDIVIOR PHARMACEUTICALS INC","Health Care","Equity","1,320,952.90","0.01","1,320,952.90","32,596.00","40.52","United States","NASDAQ","USD","1.00","USD","-"
"PRM","PERIMETER SOLUTIONS INC","Materials","Equity","1,318,977.92","0.01","1,318,977.92","39,104.00","33.73","United States","NYSE","USD","1.00","USD","-"
"VIRT","VIRTU FINANCIAL INC CLASS A","Financials","Equity","1,319,477.38","0.01","1,319,477.38","22,087.00","59.74","United States","NYSE","USD","1.00","USD","-"
"TCBI","TEXAS CAPITAL BANCSHARES INC","Financials","Equity","1,314,367.75","0.01","1,314,367.75","13,243.00","99.25","United States","NASDAQ","USD","1.00","USD","-"
"FCN","FTI CONSULTING INC","Industrials","Equity","1,308,040.94","0.01","1,308,040.94","8,186.00","159.79","United States","NYSE","USD","1.00","USD","-"
"ANF","ABERCROMBIE AND FITCH CLASS A","Consumer Discretionary","Equity","1,305,929.01","0.01","1,305,929.01","13,921.00","93.81","United States","NYSE","USD","1.00","USD","-"
"DNTH","DIANTHUS THERAPEUTICS INC","Health Care","Equity","1,302,114.32","0.01","1,302,114.32","12,536.00","103.87","United States","NASDAQ","USD","1.00","USD","-"
"BYD","BOYD GAMING CORP","Consumer Discretionary","Equity","1,302,466.56","0.01","1,302,466.56","14,964.00","87.04","United States","NYSE","USD","1.00","USD","-"
"ESAB","ESAB CORP","Industrials","Equity","1,296,829.52","0.01","1,296,829.52","15,358.00","84.44","United States","NYSE","USD","1.00","USD","-"
"CBT","CABOT CORP","Materials","Equity","1,293,111.60","0.01","1,293,111.60","14,344.00","90.15","United States","NYSE","USD","1.00","USD","-"
"CSW","CSW INDUSTRIALS INC","Industrials","Equity","1,293,212.96","0.01","1,293,212.96","4,472.00","289.18","United States","NYSE","USD","1.00","USD","-"
"RIG","TRANSOCEAN LTD","Energy","Equity","1,294,143.60","0.01","1,294,143.60","241,896.00","5.35","United States","NYSE","USD","1.00","USD","-"
"WSFS","WSFS FINANCIAL CORP","Financials","Equity","1,292,050.72","0.01","1,292,050.72","16,183.00","79.84","United States","NASDAQ","USD","1.00","USD","-"
"MAT","MATTEL INC","Consumer Discretionary","Equity","1,290,499.62","0.01","1,290,499.62","89,993.00","14.34","United States","NASDAQ","USD","1.00","USD","-"
"AZZ","AZZ INC","Industrials","Equity","1,277,597.70","0.01","1,277,597.70","8,523.00","149.90","United States","NYSE","USD","1.00","USD","-"
"TVTX","TRAVERE THERAPEUTICS INC","Health Care","Equity","1,277,177.76","0.01","1,277,177.76","22,266.00","57.36","United States","NASDAQ","USD","1.00","USD","-"
"LPX","LOUISIANA PACIFIC CORP","Industrials","Equity","1,274,576.24","0.01","1,274,576.24","17,113.00","74.48","United States","NYSE","USD","1.00","USD","-"
"JOBY","JOBY AVIATION INC CLASS A","Industrials","Equity","1,272,292.56","0.01","1,272,292.56","183,592.00","6.93","United States","NYSE","USD","1.00","USD","-"
"VAL","VALARIS LTD","Energy","Equity","1,269,139.74","0.01","1,269,139.74","15,958.00","79.53","United States","NYSE","USD","1.00","USD","-"
"TEM","TEMPUS AI INC CLASS A","Health Care","Equity","1,266,612.30","0.01","1,266,612.30","29,670.00","42.69","United States","NASDAQ","USD","1.00","USD","-"
"OUT","OUTFRONT MEDIA INC","Real Estate","Equity","1,262,654.63","0.01","1,262,654.63","39,421.00","32.03","United States","NYSE","USD","1.00","USD","-"
